snapshot_pct,snapshot_step,direction,bin,dataset_index,exposure_step,exposure_status,baseline_p0,baseline_p0_completion_length,prompt_token_count,delta_R,delta_T,delta_C
65,2428,B-bin/A-base,0,199,2556,unexposed,0.1875,1824.9375,109.0,-0.0625,0.125,-0.125
65,2428,A-bin/B-base,"(.25,.5]",200,3609,unexposed,0.6875,1400.375,109.0,0.25,0.3125,0.125
65,2428,B-bin/A-base,"(.5,.75]",200,3609,unexposed,0.375,1619.0625,109.0,0.5625,0.5625,0.3125
65,2428,A-bin/B-base,"(0,.25]",201,1506,exposed,0.0625,1857.8125,96.0,0.3125,0.375,0.25
65,2428,B-bin/A-base,"(0,.25]",201,1506,exposed,0.0625,1793.6875,96.0,0.3125,0.3125,0.25
65,2428,A-bin/B-base,"(.75,1)",202,609,exposed,0.875,1148.6875,67.0,0.0,0.0625,-0.0625
65,2428,B-bin/A-base,"(.75,1)",202,609,exposed,0.875,925.1875,67.0,0.0,0.125,-0.125
65,2428,A-bin/B-base,"(.75,1)",203,1054,exposed,0.8125,967.875,69.0,0.1875,0.1875,0.0625
65,2428,B-bin/A-base,"(.75,1)",203,1054,exposed,0.8125,993.4375,69.0,0.1875,0.125,0.0625
65,2428,A-bin/B-base,"(0,.25]",204,2260,exposed,0.375,1654.0,76.0,0.125,0.375,0.0625
65,2428,B-bin/A-base,"(.25,.5]",204,2260,exposed,0.25,1780.1875,76.0,0.25,0.5,0.125
65,2428,A-bin/B-base,"(0,.25]",205,437,exposed,0.25,1774.4375,103.0,0.0625,0.5,0.0625
65,2428,B-bin/A-base,"(0,.25]",205,437,exposed,0.125,1740.5,103.0,0.1875,0.5,0.1875
65,2428,A-bin/B-base,"(0,.25]",206,3683,unexposed,0.4375,1816.375,97.0,0.3125,0.375,0.25
65,2428,B-bin/A-base,"(.25,.5]",206,3683,unexposed,0.25,1840.125,97.0,0.5,0.5625,0.125
65,2428,A-bin/B-base,"(.25,.5]",207,2090,exposed,0.5625,1437.0,58.0,0.125,0.25,0.0
65,2428,B-bin/A-base,"(.5,.75]",207,2090,exposed,0.5,1390.875,58.0,0.1875,0.3125,0.0625
65,2428,A-bin/B-base,"(.5,.75]",208,1607,exposed,0.75,1210.6875,87.0,0.0625,0.125,0.0
65,2428,B-bin/A-base,"(.5,.75]",208,1607,exposed,0.6875,1224.125,87.0,0.125,0.1875,0.0625
65,2428,A-bin/B-base,"(.5,.75]",209,2724,unexposed,0.5,1451.375,66.0,0.25,0.25,-0.0625
65,2428,B-bin/A-base,"(.25,.5]",209,2724,unexposed,0.5625,1519.9375,66.0,0.1875,0.125,0.125
65,2428,A-bin/B-base,"(.25,.5]",210,1448,exposed,0.25,1849.1875,68.0,0.5,0.5,0.0625
65,2428,B-bin/A-base,"(0,.25]",210,1448,exposed,0.3125,1819.5625,68.0,0.4375,0.5,0.3125
65,2428,A-bin/B-base,"(0,.25]",211,1498,exposed,0.125,1667.9375,116.0,0.3125,0.1875,0.25
65,2428,B-bin/A-base,"(0,.25]",211,1498,exposed,0.0625,1580.9375,116.0,0.375,0.25,0.125
65,2428,A-bin/B-base,0,212,1457,exposed,0.0,2048.0,131.0,0.0,0.0625,-0.125
65,2428,B-bin/A-base,0,212,1457,exposed,0.0,2016.1875,131.0,0.0,0.0,0.0
65,2428,A-bin/B-base,"(.5,.75]",213,1604,exposed,0.625,1350.625,92.0,0.25,0.25,0.0625
65,2428,B-bin/A-base,"(.5,.75]",213,1604,exposed,0.5625,1609.6875,92.0,0.3125,0.375,0.125
65,2428,A-bin/B-base,"(0,.25]",214,1143,exposed,0.0,1747.25,62.0,0.0,0.25,0.0
65,2428,B-bin/A-base,0,214,1143,exposed,0.0625,1876.0,62.0,-0.0625,0.3125,-0.0625
65,2428,A-bin/B-base,"(.25,.5]",215,1018,exposed,0.75,1359.8125,63.0,0.125,0.25,-0.0625
65,2428,B-bin/A-base,"(.5,.75]",215,1018,exposed,0.5,1537.625,63.0,0.375,0.4375,0.0
65,2428,A-bin/B-base,"(.5,.75]",216,2440,unexposed,0.5,1525.4375,129.0,0.375,0.375,0.0625
65,2428,B-bin/A-base,"(.25,.5]",216,2440,unexposed,0.75,1315.875,129.0,0.125,0.125,-0.125
65,2428,A-bin/B-base,"(0,.25]",217,1509,exposed,0.0625,2034.75,73.0,0.0625,0.125,0.0
65,2428,B-bin/A-base,"(0,.25]",217,1509,exposed,0.1875,1936.4375,73.0,-0.0625,0.0,-0.0625
65,2428,A-bin/B-base,"(0,.25]",218,2873,unexposed,0.125,1485.8125,71.0,-0.0625,0.125,-0.125
65,2428,B-bin/A-base,"(0,.25]",218,2873,unexposed,0.125,1703.5,71.0,-0.0625,0.4375,-0.125
65,2428,A-bin/B-base,"(0,.25]",219,1347,exposed,0.0,2011.25,107.0,0.375,0.4375,0.25
65,2428,B-bin/A-base,0,219,1347,exposed,0.0625,1810.375,107.0,0.3125,0.25,0.125
65,2428,A-bin/B-base,"(0,.25]",220,1322,exposed,0.125,1988.4375,83.0,0.25,0.5625,0.0625
65,2428,B-bin/A-base,"(0,.25]",220,1322,exposed,0.0625,2003.1875,83.0,0.3125,0.5625,0.125
65,2428,A-bin/B-base,"(.75,1)",221,1757,exposed,0.875,870.75,69.0,0.125,0.125,0.0625
65,2428,B-bin/A-base,"(.75,1)",221,1757,exposed,0.875,993.8125,69.0,0.125,0.125,0.0
65,2428,A-bin/B-base,"(0,.25]",222,1488,exposed,0.4375,1378.5,87.0,0.1875,0.25,0.1875
65,2428,B-bin/A-base,"(.25,.5]",222,1488,exposed,0.25,1590.5,87.0,0.375,0.25,0.3125
65,2428,A-bin/B-base,"(0,.25]",223,91,exposed,0.0625,1962.75,94.0,0.0,0.3125,-0.0625
65,2428,B-bin/A-base,"(0,.25]",223,91,exposed,0.125,1682.375,94.0,-0.0625,0.125,0.0625
65,2428,A-bin/B-base,0,224,1009,exposed,0.0,2048.0,79.0,0.25,0.5625,0.0625
65,2428,B-bin/A-base,0,224,1009,exposed,0.0,1893.4375,79.0,0.25,0.375,0.25
65,2428,A-bin/B-base,"(0,.25]",225,2450,unexposed,0.0,1948.625,130.0,0.3125,0.5625,0.125
65,2428,B-bin/A-base,0,225,2450,unexposed,0.0625,1857.6875,130.0,0.25,0.5,0.1875
65,2428,A-bin/B-base,"(0,.25]",226,3522,unexposed,0.4375,1657.375,77.0,0.125,0.1875,0.0
65,2428,B-bin/A-base,"(.25,.5]",226,3522,unexposed,0.1875,1777.4375,77.0,0.375,0.4375,0.375
65,2428,A-bin/B-base,"(.5,.75]",227,2849,unexposed,0.75,1430.4375,113.0,0.1875,0.125,0.125
65,2428,B-bin/A-base,"(.5,.75]",227,2849,unexposed,0.625,1375.0625,113.0,0.3125,0.3125,0.0625
65,2428,A-bin/B-base,"(0,.25]",228,3601,unexposed,0.0,1344.6875,81.0,0.0,0.25,-0.0625
65,2428,B-bin/A-base,0,228,3601,unexposed,0.125,1573.4375,81.0,-0.125,0.125,-0.1875
65,2428,A-bin/B-base,"(0,.25]",229,1813,exposed,0.0625,1289.375,87.0,0.1875,0.125,0.1875
65,2428,B-bin/A-base,"(0,.25]",229,1813,exposed,0.1875,1276.1875,87.0,0.0625,0.0625,0.125
65,2428,A-bin/B-base,"(0,.25]",230,1389,exposed,0.0625,1925.1875,102.0,0.125,0.375,0.125
65,2428,B-bin/A-base,"(0,.25]",230,1389,exposed,0.125,1755.5,102.0,0.0625,0.1875,0.125
65,2428,A-bin/B-base,"(0,.25]",231,2900,unexposed,0.125,1946.1875,124.0,0.0,0.0625,0.125
65,2428,B-bin/A-base,"(0,.25]",231,2900,unexposed,0.0625,1970.875,124.0,0.0625,0.125,0.125
65,2428,A-bin/B-base,0,232,847,exposed,0.0,1599.3125,128.0,0.0,0.125,0.0
65,2428,B-bin/A-base,0,232,847,exposed,0.0,1655.25,128.0,0.0,0.1875,0.0
65,2428,A-bin/B-base,"(.25,.5]",233,1627,exposed,0.375,1238.625,88.0,0.0625,0.1875,0.0625
65,2428,B-bin/A-base,"(.25,.5]",233,1627,exposed,0.5,1151.6875,88.0,-0.0625,0.125,-0.125
65,2428,A-bin/B-base,0,234,1370,exposed,0.0,1945.125,98.0,0.25,0.25,0.3125
65,2428,B-bin/A-base,0,234,1370,exposed,0.0,1985.5,98.0,0.25,0.25,0.3125
65,2428,A-bin/B-base,"(0,.25]",235,1588,exposed,0.125,1694.5625,112.0,0.0625,0.125,-0.1875
65,2428,B-bin/A-base,"(0,.25]",235,1588,exposed,0.0625,2043.5625,112.0,0.125,0.375,0.0
65,2428,A-bin/B-base,"(.75,1)",236,1467,exposed,0.75,1109.8125,84.0,0.125,0.1875,0.0625
65,2428,B-bin/A-base,"(.5,.75]",236,1467,exposed,0.9375,934.5,84.0,-0.0625,0.0,-0.125
65,2428,A-bin/B-base,"(0,.25]",237,606,exposed,0.0,1923.875,150.0,0.0,0.0,-0.0625
65,2428,B-bin/A-base,0,237,606,exposed,0.0625,2047.4375,150.0,-0.0625,0.0625,-0.0625
65,2428,A-bin/B-base,"(.25,.5]",238,799,exposed,0.4375,1424.0,102.0,0.375,0.375,0.125
65,2428,B-bin/A-base,"(.25,.5]",238,799,exposed,0.375,1491.5625,102.0,0.4375,0.4375,0.0
65,2428,A-bin/B-base,"(0,.25]",239,438,exposed,0.125,1933.0,106.0,0.0625,0.25,0.125
65,2428,B-bin/A-base,"(0,.25]",239,438,exposed,0.25,1749.6875,106.0,-0.0625,0.125,-0.125
65,2428,A-bin/B-base,"(.25,.5]",240,3233,unexposed,0.625,1340.5625,78.0,0.3125,0.375,-0.0625
65,2428,B-bin/A-base,"(.5,.75]",240,3233,unexposed,0.5,1492.0625,78.0,0.4375,0.4375,0.125
65,2428,A-bin/B-base,"(.5,.75]",241,101,exposed,0.3125,1792.1875,90.0,0.5625,0.625,0.25
65,2428,B-bin/A-base,"(.25,.5]",241,101,exposed,0.625,1465.5,90.0,0.25,0.25,0.25
65,2428,A-bin/B-base,"(.5,.75]",242,3039,unexposed,0.375,1757.375,97.0,0.4375,0.4375,0.25
65,2428,B-bin/A-base,"(.25,.5]",242,3039,unexposed,0.75,1358.625,97.0,0.0625,0.0,0.0
65,2428,A-bin/B-base,"(0,.25]",243,1654,exposed,0.0625,1970.375,110.0,0.25,0.4375,0.3125
65,2428,B-bin/A-base,"(0,.25]",243,1654,exposed,0.0625,1519.875,110.0,0.25,0.125,0.1875
65,2428,A-bin/B-base,"(.75,1)",244,445,exposed,0.75,1341.0625,70.0,0.25,0.25,0.0625
65,2428,B-bin/A-base,"(.5,.75]",244,445,exposed,0.875,960.3125,70.0,0.125,0.125,0.0625
65,2428,A-bin/B-base,"(.25,.5]",245,90,exposed,0.375,1599.1875,78.0,0.4375,0.4375,0.25
65,2428,B-bin/A-base,"(.25,.5]",245,90,exposed,0.375,1647.4375,78.0,0.4375,0.375,0.3125
65,2428,A-bin/B-base,"(0,.25]",246,1277,exposed,0.0625,2038.0625,82.0,0.1875,0.4375,0.125
65,2428,B-bin/A-base,"(0,.25]",246,1277,exposed,0.0625,2002.25,82.0,0.1875,0.375,0.125
65,2428,A-bin/B-base,0,247,1273,exposed,0.0,1724.9375,130.0,0.0625,0.1875,0.0
65,2428,B-bin/A-base,0,247,1273,exposed,0.0,1839.625,130.0,0.0625,0.1875,-0.0625
65,2428,A-bin/B-base,0,248,3313,unexposed,0.0,2008.75,88.0,0.25,0.5,0.1875
65,2428,B-bin/A-base,0,248,3313,unexposed,0.0,1942.375,88.0,0.25,0.375,0.1875
65,2428,A-bin/B-base,"(.5,.75]",249,2230,exposed,0.75,1165.9375,114.0,0.125,0.1875,0.0
65,2428,B-bin/A-base,"(.5,.75]",249,2230,exposed,0.625,1329.0625,114.0,0.25,0.3125,0.0
65,2428,A-bin/B-base,0,250,1701,exposed,0.125,1707.8125,82.0,0.0,0.5,-0.1875
65,2428,B-bin/A-base,"(0,.25]",250,1701,exposed,0.0,1759.1875,82.0,0.125,0.6875,0.0625
65,2428,A-bin/B-base,"(0,.25]",251,1384,exposed,0.125,1651.9375,91.0,0.1875,0.3125,0.1875
65,2428,B-bin/A-base,"(0,.25]",251,1384,exposed,0.1875,1826.5625,91.0,0.125,0.25,0.0
65,2428,A-bin/B-base,"(.5,.75]",252,2760,unexposed,0.8125,1088.6875,80.0,0.0,0.125,-0.125
65,2428,B-bin/A-base,"(.75,1)",252,2760,unexposed,0.5625,1490.5,80.0,0.25,0.375,0.0625
65,2428,A-bin/B-base,0,253,2753,unexposed,0.125,1964.6875,111.0,0.25,0.375,0.0625
65,2428,B-bin/A-base,"(0,.25]",253,2753,unexposed,0.0,2048.0,111.0,0.375,0.5,0.375
65,2428,A-bin/B-base,"(.25,.5]",254,3239,unexposed,0.25,1636.75,115.0,0.5,0.4375,0.25
65,2428,B-bin/A-base,"(0,.25]",254,3239,unexposed,0.3125,1820.4375,115.0,0.4375,0.4375,0.3125
65,2428,A-bin/B-base,"(.5,.75]",255,484,exposed,0.6875,1392.125,72.0,0.0625,0.125,-0.0625
65,2428,B-bin/A-base,"(.5,.75]",255,484,exposed,0.625,1249.0,72.0,0.125,0.125,-0.0625
